imdb_id,question
tt0315642,Can you provide details about the runtime and the rating of 'Wazir' as well as its IMDb ID for further reference?
tt0315642,What genre does 'Wazir' fall under and which notable actors are part of the cast?
tt0315642,Is there a trailer available for 'Wazir' and how can I access it?
tt4776998,What is the main premise of The Promise?
tt4776998,Who are the three main characters in the movie and their roles?
tt4776998,In which historical context does The Promise take place?
tt4776998,Who directed The Promise and who wrote the screenplay?
tt4776998,Can you provide the IMDB ID for The Promise?
tt4158096,What is the main setting of the movie Free Fire and what year does it take place?
tt4158096,Who directed the movie Free Fire and who wrote it?
tt4158096,Can you tell me the runtime of Free Fire and its IMDb rating?
tt4158096,What are the genres that Free Fire falls under?
tt4158096,Who are the main cast members featured in Free Fire?
tt5173032,What is the central premise of 'Buster's Mal Heart' as described in its summary?
tt5173032,In what year was 'Buster's Mal Heart' released?
tt5173032,Who directed the film 'Buster's Mal Heart'?
tt5173032,What genres does 'Buster's Mal Heart' belong to?
tt5173032,Can you provide the IMDb ID for 'Buster's Mal Heart'?
tt2024521,What is the title of the movie that tells the life story of Lenny McLean?
tt2024521,In what year was 'My Name Is Lenny' released?
tt2024521,Who directed the movie about the notorious fighter Lenny McLean?
tt2024521,Can you provide a brief summary of 'My Name Is Lenny'?
tt2024521,What genres does 'My Name Is Lenny' belong to?
tt5776208,Who are the main characters working with Chris Redfield in Resident Evil: Vendetta?
tt5776208,What is the main plot of the movie Resident Evil: Vendetta?
tt5776208,In which year was Resident Evil: Vendetta released?
tt5776208,What genres does the movie Resident Evil: Vendetta fall under?
tt5776208,Who directed the film Resident Evil: Vendetta?
tt1212428,What true story does The Lost City of Z revolve around?
tt1212428,Who directed the film The Lost City of Z?
tt1212428,What year was The Lost City of Z released?
tt1212428,Which famous explorer's journey is depicted in The Lost City of Z?
tt1212428,What is the IMDb rating of The Lost City of Z?
tt4630562,What is the main plot of The Fate of the Furious and how does it involve Dom and Letty?
tt4630562,"In which year was The Fate of the Furious released, and how long is its runtime?"
tt4630562,Who directed The Fate of the Furious and who are the key cast members?
tt4630562,What themes can be identified in The Fate of the Furious based on its genre classifications?
tt4630562,Where can I find the trailer for The Fate of the Furious and what is its IMDb rating?
tt1661275,What is the main plot of the movie 'Their Finest' set during World War II?
tt1661275,Who is the director of 'Their Finest' and what role does the main character Catrin Cole play?
tt1661275,Can you provide a brief summary of the challenges faced by the characters in 'Their Finest'?
tt1661275,What genres does the movie 'Their Finest' fall under?
tt1661275,Who are the primary cast members involved in 'Their Finest' and what notable character does Bill Nighy portray?
tt2090465,What is the main plot of the movie Black Butterfly?
tt2090465,Who directed the film Black Butterfly?
tt2090465,What is the runtime of Black Butterfly?
tt2090465,Can you tell me about the main characters in Black Butterfly?
tt2090465,What genres does the movie Black Butterfly belong to?
tt4016942,Who are the main characters working to stop the terrorist organization in the movie Ghost in the Shell Arise: Border 4 - Ghost Stands Alone?
tt4016942,What year was Ghost in the Shell Arise: Border 4 - Ghost Stands Alone released?
tt4016942,Can you provide a brief summary of the plot in Ghost in the Shell Arise: Border 4 - Ghost Stands Alone?
tt4016942,What is the runtime of the movie Ghost in the Shell Arise: Border 4 - Ghost Stands Alone?
tt4016942,Who directed Ghost in the Shell Arise: Border 4 - Ghost Stands Alone?
tt3579524,What is the year in which 'Ghost in the Shell Arise: Border 3 - Ghost Tears' is set?
tt3579524,Who is the director of the movie 'Ghost in the Shell Arise: Border 3 - Ghost Tears'?
tt3579524,Which character is a hacker assigned to the military's 501st Secret Unit?
tt3579524,What are the main genres of 'Ghost in the Shell Arise: Border 3 - Ghost Tears'?
tt3579524,How long is the runtime of 'Ghost in the Shell Arise: Border 3 - Ghost Tears'?
tt2957760,What is the main premise of the movie Extortion?
tt2957760,Who directed the film Extortion?
tt2957760,Which actors are part of the cast in Extortion?
tt2957760,What genres does the movie Extortion belong to?
tt2957760,What is the runtime of the film Extortion?
tt3731562,What is the main plot of Kong: Skull Island and who inspires the expedition?
tt3731562,In which year was Kong: Skull Island released?
tt3731562,Who directed the film Kong: Skull Island and who are the main actors?
tt3731562,What genres does Kong: Skull Island belong to?
tt3731562,What is the runtime of the movie Kong: Skull Island?
tt0935075,What is the main premise of the movie Rabbit Hole?
tt0935075,Who are the lead characters in Rabbit Hole and what challenges do they face?
tt0935075,What are some key themes explored in the film Rabbit Hole?
tt0935075,Who directed Rabbit Hole and who is credited with the screenplay?
tt0935075,Can you give me a brief summary of Rabbit Hole's plot?
tt4660736,What is the year of release for the movie Apprentice?
tt4660736,Can you summarize the main plot of Apprentice?
tt4660736,Who directed the film Apprentice?
tt4660736,What is the relationship between Aiman and Suhaila?
tt4660736,How does Aiman's new job affect his conscience regarding his father's past?
tt0403702,What challenges does Nick Twisp face in his pursuit of Sheeni?
tt0403702,"Who is Nick's love interest in the movie, and what does he aspire to achieve with her?"
tt0403702,How does Nick plan to overcome the obstacles posed by Sheeni's parents and her boyfriend?
tt0403702,What is the significance of Nick's alter ego in his journey throughout the film?
tt0403702,Can you provide a brief overview of the movie's themes and genres?
tt0279111,Who directed the movie 'Gods and Generals'?
tt0279111,What is the primary focus of the film 'Gods and Generals'?
tt0279111,In which year was 'Gods and Generals' released?
tt0279111,What are the main genres of the movie 'Gods and Generals'?
tt0279111,Who are the main actors featured in 'Gods and Generals'?
tt1730768,What is the main premise of The Zookeeper's Wife and how does it relate to the historical context of 1939?
tt1730768,Who are the main characters in the movie and what roles do they play in the story?
tt1730768,What challenges do Jan and Antonina face while trying to shelter Jews during the German invasion?
tt1730768,Can you provide information about the film's runtime and its rating on IMDb?
tt1730768,What is the genre of The Zookeeper's Wife and who directed the film?
tt3567194,What is the main storyline of Red Dog: True Blue?
tt3567194,Who directed the movie Red Dog: True Blue?
tt3567194,Can you provide the runtime of Red Dog: True Blue?
tt3567194,What year was Red Dog: True Blue released?
tt3567194,What genres does Red Dog: True Blue belong to?
tt3026488,What is the main premise of the movie Alone in Berlin?
tt3026488,Who are the central characters in the film and what motivates their actions?
tt3026488,How does the movie depict the impact of World War II on the German working class?
tt3026488,What challenges do Otto and Anna face as they attempt to spread their message in Berlin?
tt3026488,What themes are explored in Alone in Berlin regarding resistance and the consequences of standing up against a regime?
tt3717490,What is the main plot of the movie Power Rangers from 2017?
tt3717490,Who directed the movie Power Rangers and who wrote it?
tt3717490,Can you tell me about the main characters in Power Rangers and their abilities?
tt3717490,What genres does the movie Power Rangers fall under?
tt3717490,Is there a trailer available for the movie Power Rangers and where can I find it?
tt3882074,What is the main focus of the documentary 'The Eagle Huntress'?
tt3882074,Who is the director of 'The Eagle Huntress'?
tt3882074,In what year was 'The Eagle Huntress' released?
tt3882074,What themes are explored in 'The Eagle Huntress'?
tt3882074,How long is the runtime of 'The Eagle Huntress'?
tt0493405,What is the primary role of Frank 'Ponch' Poncherello in the movie CHIPS?
tt0493405,Who does Jon Baker partner with in the California Highway Patrol?
tt0493405,What is the main plot that the undercover agent is trying to uncover in CHIPS?
tt0493405,Can you tell me the year CHIPS was released?
tt0493405,Who directed the movie CHIPS?
tt3582020,What is the main storyline of the movie Jawbone?
tt3582020,Who plays the lead role of Jimmy McCabe in Jawbone?
tt3582020,What year was the movie Jawbone released?
tt3582020,Can you provide a brief summary of Jawbone's plot?
tt3582020,What genres does the movie Jawbone belong to?
tt1082807,What is the premise of The Belko Experiment?
tt1082807,Who directed The Belko Experiment?
tt1082807,In which year was The Belko Experiment released?
tt1082807,What genres does The Belko Experiment fall under?
tt1082807,How long is the runtime of The Belko Experiment?
tt5442430,What is the main premise of the movie 'Life'?
tt5442430,Who directed the film 'Life' released in 2017?
tt5442430,Can you name the lead actors in 'Life'?
tt5442430,What genres does the movie 'Life' belong to?
tt5442430,What is the runtime of the movie 'Life'?
tt3913244,What is the main plot of the movie The Carer?
tt3913244,Who directed the film The Carer?
tt3913244,Can you tell me about the main characters in The Carer?
tt3913244,What is the runtime of The Carer?
tt3913244,What year was The Carer released?
tt5154288,What is the main premise of the movie 'Prevenge'?
tt5154288,Who directed and wrote 'Prevenge'?
tt5154288,What genres does 'Prevenge' fall under?
tt5154288,How long is the runtime of 'Prevenge'?
tt5154288,Can you provide a link to the trailer for 'Prevenge'?
tt2116900,What is the main theme of the movie 'I Tawt I Taw a Puddy Tat'?
tt2116900,Who directed the musical short 'I Tawt I Taw a Puddy Tat'?
tt2116900,In what year were the voices recorded for 'I Tawt I Taw a Puddy Tat'?
tt2116900,What are the main genres associated with 'I Tawt I Taw a Puddy Tat'?
tt2116900,Can you provide the IMDb ID for the movie 'I Tawt I Taw a Puddy Tat'?
tt6739646,What is the primary focus of the documentary I Am Heath Ledger?
tt6739646,Who directed the film I Am Heath Ledger?
tt6739646,Can you tell me about the runtime of I Am Heath Ledger?
tt6739646,What year was I Am Heath Ledger released?
tt6739646,Who are some of the people featured in the cast of I Am Heath Ledger?
tt4116284,What year was The LEGO Batman Movie released?
tt4116284,Who directed The LEGO Batman Movie?
tt4116284,What is the main challenge Batman faces in this film?
tt4116284,Can you summarize the plot of The LEGO Batman Movie in a few sentences?
tt4116284,What is the runtime of The LEGO Batman Movie?
tt4425200,What motivates John Wick to return to the criminal underworld in Chapter 2?
tt4425200,Which Italian crime lord does John Wick have a blood debt to?
tt4425200,Who directed the movie John Wick: Chapter 2?
tt4425200,What is the runtime of John Wick: Chapter 2?
tt4425200,Can you provide a link to the trailer for John Wick: Chapter 2?
tt1421377,What year was the movie 'Queen Rock Montreal & Live Aid' released?
tt1421377,Can you provide a brief summary of the movie's content?
tt1421377,Who directed the movie and who is the primary cast member?
tt1421377,What are the two main concert events featured in this film?
tt1421377,How long is the runtime of 'Queen Rock Montreal & Live Aid'?
tt0438315,What is the main character's name in the movie Peaceful Warrior?
tt0438315,Who directed the film Peaceful Warrior?
tt0438315,What year was Peaceful Warrior released?
tt0438315,Can you provide a brief summary of Peaceful Warrior?
tt0438315,What genres does the movie Peaceful Warrior belong to?
tt5023260,Who is the director of The Last Word?
tt5023260,What is the main conflict between Harriet and Anne in the movie?
tt5023260,Can you provide a brief overview of the movie's plot?
tt5023260,What are the main genres of The Last Word?
tt5023260,How long is the runtime of The Last Word?
tt1227183,What is the main conflict between the Swallows and the Amazons in the movie?
tt1227183,Who directs the 2016 film Swallows and Amazons?
tt1227183,Can you provide a brief summary of the plot of Swallows and Amazons?
tt1227183,What genres does Swallows and Amazons fall under?
tt1227183,How long is the runtime of the movie Swallows and Amazons?
tt4731136,What is the main plot of A Cure for Wellness?
tt4731136,Who directed the movie A Cure for Wellness?
tt4731136,In what year was A Cure for Wellness released?
tt4731136,What genres does A Cure for Wellness belong to?
tt4731136,How long is the runtime of A Cure for Wellness?
tt5031332,What is the main focus of the movie McLaren released in 2017?
tt5031332,Who is the director of the film McLaren?
tt5031332,How long is the runtime for the movie McLaren?
tt5031332,In which genres is the movie McLaren classified?
tt5031332,Can you provide the IMDb ID for the movie McLaren?
tt2763304,What is the year of release for T2 Trainspotting?
tt2763304,Who is the director of T2 Trainspotting?
tt2763304,Can you tell me about the character Mark Renton's journey in this movie?
tt2763304,What are the main themes explored in T2 Trainspotting?
tt2763304,How long is the runtime of T2 Trainspotting?
tt4935372,What is the main theme of The Devil's Candy?
tt4935372,"Who is the director of the movie, and who plays the lead role?"
tt4935372,What kind of issues does Jesse face after moving into the new house?
tt4935372,Can you summarize the plot of The Devil's Candy in a few sentences?
tt4935372,What genres does The Devil's Candy fall under?
tt3315342,What year was the movie Logan released?
tt3315342,Who directed the film Logan?
tt3315342,What are the main genres of the movie Logan?
tt3315342,Can you provide a brief summary of the plot in Logan?
tt3315342,Who are the lead actors in Logan?
tt4169250,What is the main storyline of M.S. Dhoni: The Untold Story?
tt4169250,Who directed the movie and who are its main writers?
tt4169250,Can you provide details about the runtime of the film?
tt4169250,What genres does this movie belong to?
tt4169250,What was the IMDb rating of the movie?
tt2771200,What is the release year of the movie Beauty and the Beast?
tt2771200,Who directed the 2017 version of Beauty and the Beast?
tt2771200,Can you provide a short summary of the plot of Beauty and the Beast?
tt2771200,What are the main genres associated with Beauty and the Beast?
tt2771200,Who are the lead actors in the film Beauty and the Beast?
tt5160928,What is the main plot of the movie Mean Dreams?
tt5160928,Who directed the film Mean Dreams?
tt5160928,Can you tell me the genres that define Mean Dreams?
tt5160928,What is the IMDB rating for Mean Dreams?
tt5160928,How long is the runtime of the movie Mean Dreams?
tt2872518,What is the main premise or plot of The Shack?
tt2872518,Who directed the movie The Shack and who are the main cast members?
tt2872518,How long is the runtime of The Shack?
tt2872518,In which year was The Shack released?
tt2872518,What genres does The Shack belong to?
tt1691916,What is the main premise of the movie Before I Fall?
tt1691916,Who directed the film Before I Fall?
tt1691916,Can you provide the IMDb rating for Before I Fall?
tt1691916,What is the runtime of Before I Fall?
tt1691916,Who are some of the main cast members in Before I Fall?
tt0328538,What challenges does Tracy face in her relationship with her mother throughout the movie Thirteen?
tt0328538,How does Tracy's friendship with Evie influence her behavior and decisions?
tt0328538,What themes are explored in the film Thirteen regarding adolescence and identity?
tt0328538,Can you summarize the main events that lead to Tracy's transformation in the movie?
tt0328538,"Who directed and wrote the movie Thirteen, and who are the main cast members?"
tt6231792,What is the release year of Moto 8: The Movie?
tt6231792,Who directed Moto 8: The Movie?
tt6231792,Can you provide a brief summary of Moto 8: The Movie?
tt6231792,What genre does Moto 8: The Movie belong to?
tt6231792,How long is the runtime of Moto 8: The Movie?
tt5052448,What is the central premise of the movie Get Out?
tt5052448,"Who directed the film Get Out, and who wrote the screenplay?"
tt5052448,Can you describe the main character's experiences during the visit to his girlfriend's parents?
tt5052448,What genres does the movie Get Out belong to?
tt5052448,"How long is the runtime of Get Out, and what is its IMDb rating?"
tt2034800,Who directed the movie The Great Wall?
tt2034800,What is the main theme of The Great Wall?
tt2034800,In what year was The Great Wall released?
tt2034800,What genres does The Great Wall belong to?
tt2034800,How long is the runtime of The Great Wall?
tt1981107,What significant achievement does T.S. Spivet accomplish that leads him to the Smithsonian museum?
tt1981107,Who are the family members living with T.S. on the ranch in Montana?
tt1981107,What tragic event is connected to T.S.'s twin brother Layton?
tt1981107,How does T.S. travel across the country to reach Washington DC for the award reception?
tt1981107,What are some of the main genres of 'The Young and Prodigious T.S. Spivet'?
tt0205873,What is the main plot of The Dish and its historical significance?
tt0205873,Who directed The Dish and what are the primary themes explored in the movie?
tt0205873,Can you provide details about the setting and characters in The Dish?
tt0205873,What is the runtime of The Dish and when was it released?
tt0205873,"How was The Dish received, including its IMDB rating and genres?"
tt3922818,What is the main premise of 'The Space Between Us' and how does it introduce Gardner Elliot's unique upbringing?
tt3922818,Who directed the movie 'The Space Between Us' and who are the noteworthy cast members?
tt3922818,What challenges does Gardner Elliot face when he arrives on Earth from Mars?
tt3922818,Can you provide the IMDb rating and runtime for 'The Space Between Us'?
tt3922818,"What genres does 'The Space Between Us' fall under, and what is its release year?"
tt2339703,What is the main focus of the documentary 'The Death and Resurrection Show'?
tt2339703,Who directed the movie and also wrote it?
tt2339703,Can you name some notable musicians featured in the documentary?
tt2339703,How long is the runtime of 'The Death and Resurrection Show'?
tt2339703,What genre does this movie belong to?
tt3173594,What is the main plot of the movie Hacker released in 2016?
tt3173594,Who are the main characters in the film Hacker and what roles do they play?
tt3173594,What genre does the movie Hacker fall under and how long is its runtime?
tt3173594,"Who directed and wrote the movie Hacker, and who are the main cast members?"
tt3173594,What is the rating of the movie Hacker on IMDb and is there a trailer available?
tt5117222,What is the primary focus of the movie 'Notes on Blindness'?
tt5117222,Who directed the documentary 'Notes on Blindness' and who wrote it?
tt5117222,Can you summarize the experience that John Hull went through in the film?
tt5117222,What is the runtime of 'Notes on Blindness' and what genres does it belong to?
tt5117222,What is the rating of 'Notes on Blindness' and where can I find its trailer?
tt1753383,What is the main theme of A Dog's Purpose and how does it relate to the dog's journey?
tt1753383,Who directed the movie A Dog's Purpose and what other films has he made?
tt1753383,Can you tell me the runtime of A Dog's Purpose and what genres it falls under?
tt1753383,Who are the main cast members in A Dog's Purpose and what roles do they play?
tt1753383,Where can I find the trailer for A Dog's Purpose?
tt1800302,What is the main plot of the movie Gold and how does it relate to Kenny Wells's family business?
tt1800302,"Who are the key characters in Gold, and what roles do they play in the story?"
tt1800302,"In which year was the movie Gold released, and who directed it?"
tt1800302,What challenges do Kenny Wells and Michael Acosta face during their expedition in Indonesia?
tt1800302,Can you give a brief description of the movie's genre and overall theme?
tt4914580,What is the main plot of The Age of Shadows and who are the key characters involved?
tt4914580,In which year is The Age of Shadows set and what historical context does it incorporate?
tt4914580,Who directed The Age of Shadows and who are the leading actors in the film?
tt4914580,What is the runtime of The Age of Shadows and how is it rated on IMDB?
tt4914580,Can you provide a link to the trailer for The Age of Shadows?
tt4938484,What is the main focus of the documentary Silicon Cowboys?
tt4938484,Who directed and wrote the film Silicon Cowboys?
tt4938484,What year was the Compaq portable computer conceptualized in the film?
tt4938484,How long is the runtime of the movie Silicon Cowboys?
tt4938484,What is the IMDb rating of Silicon Cowboys?
tt4211044,What are the main themes explored in the movie 'Adult Life Skills'?
tt4211044,Who directed and wrote the film 'Adult Life Skills'?
tt4211044,Can you provide a brief summary of the character Anna's situation in the movie?
tt4211044,What challenges does Anna face as she approaches her 30th birthday?
tt4211044,Who are some of the notable cast members in 'Adult Life Skills'?
tt4714782,What is the main struggle that Maureen faces after the death of her twin brother Lewis?
tt4714782,How does Maureen's profession as a personal shopper influence her experiences in the movie?
tt4714782,Can you explain the significance of the text messages Maureen receives from an unknown sender?
tt4714782,What themes are explored in the movie 'Personal Shopper' besides grief and loss?
tt4714782,Who directed the movie 'Personal Shopper' and who is the lead actress?
tt3783958,What is the main premise of La La Land and how do the characters' careers affect their relationship?
tt3783958,Who directed the movie La La Land and who are the lead actors?
tt3783958,What are the genres that define La La Land and what themes do they explore?
tt3783958,How long is the runtime of La La Land and what is its rating on IMDb?
tt3783958,Is there a trailer available for La La Land and how can I access it?
tt4254584,What is the main plot of the movie Kicks?
tt4254584,In what year was the movie Kicks released?
tt4254584,Who directed the film Kicks?
tt4254584,What are the main themes explored in Kicks?
tt4254584,Can you provide a summary of the main character's journey in Kicks?
tt3289956,What mysterious circumstances surround the death of the character Jane Doe in the movie?
tt3289956,"Who are the primary actors in The Autopsy of Jane Doe, and what roles do they play?"
tt3289956,"What genre does The Autopsy of Jane Doe fall under, and what are the key themes explored in the film?"
tt3289956,"Who directed The Autopsy of Jane Doe, and what is his approach to storytelling in horror films?"
tt3289956,"What is the runtime of The Autopsy of Jane Doe, and how does it contribute to the film's pacing and suspense?"
tt2261287,What is the main plot of the movie Leap!?
tt2261287,Who directed the film Leap!?
tt2261287,Which year was Leap! released?
tt2261287,Can you tell me about the lead characters in Leap!?
tt2261287,What is the runtime of the movie Leap!?
tt6315800,What is the main plot of Teen Titans: The Judas Contract?
tt6315800,Who is the character with powers over earth and stone?
tt6315800,What year was Teen Titans: The Judas Contract released?
tt6315800,How long is the runtime of the movie?
tt6315800,What genre does this movie belong to?
tt4276820,What year was the movie 'The Founder' released?
tt4276820,Who directed the film 'The Founder'?
tt4276820,What is the main story of 'The Founder' about?
tt4276820,Can you name the actors who played significant roles in 'The Founder'?
tt4276820,What are the genres associated with 'The Founder'?
tt4490762,What is the main theme explored in the movie Traceroute?
tt4490762,Who directed and wrote the film Traceroute?
tt4490762,Can you provide a brief summary of Traceroute's plot?
tt4490762,In what year was Traceroute released?
tt4490762,What genres does Traceroute belong to?
tt4972582,What is the main premise of the movie Split?
tt4972582,Who directed the film Split?
tt4972582,How long is the runtime of Split?
tt4972582,Can you provide the IMDb ID for Split?
tt4972582,What are the genres associated with the movie Split?
tt1895315,What is the central theme of the movie 'Brimstone'?
tt1895315,Who plays the role of Liz in 'Brimstone'?
tt1895315,Can you provide a brief summary of the movie's plot?
tt1895315,What genres does 'Brimstone' fall under?
tt1895315,Who directed the film 'Brimstone'?
tt3741834,What is the main storyline of the movie Lion?
tt3741834,Which director was responsible for the film Lion?
tt3741834,Which year was the movie Lion released?
tt3741834,Can you name some of the key cast members in Lion?
tt3741834,What challenges does Saroo face after getting lost in Calcutta?
tt4846340,What is the main premise of the movie Hidden Figures and the roles of the featured mathematicians?
tt4846340,Who are the key female mathematicians highlighted in Hidden Figures and what did they achieve at NASA?
tt4846340,"What year was Hidden Figures released, and what genres does it belong to?"
tt4846340,"How long is the runtime of Hidden Figures, and who directed the film?"
tt4846340,Can you provide the IMDb ID and the rating for the movie Hidden Figures?
tt5247022,What is the central theme explored in the movie 'Paterson'?
tt5247022,Who directed the film 'Paterson' and who wrote it?
tt5247022,Can you tell me about the daily routine of the main character in 'Paterson'?
tt5247022,What role does the character Marvin play in the film 'Paterson'?
tt5247022,What genres does the movie 'Paterson' belong to?
tt3387266,What is the main plot of 'A United Kingdom' and how does it relate to Prince Seretse Khama's marriage?
tt3387266,"In which year was 'A United Kingdom' released, and who directed the film?"
tt3387266,"Can you tell me more about the main characters, specifically Prince Seretse Khama and Ruth Williams?"
tt3387266,"What genres does the movie 'A United Kingdom' fall under, and what is its runtime?"
tt3387266,What challenges do Seretse Khama and Ruth Williams face due to their interracial marriage in 'A United Kingdom'?
tt3748528,What is the main plot of Rogue One: A Star Wars Story?
tt3748528,Who directed the film Rogue One: A Star Wars Story?
tt3748528,In what year was Rogue One: A Star Wars Story released?
tt3748528,What is the IMDb rating for Rogue One: A Star Wars Story?
tt3748528,Can you provide a link to the trailer for Rogue One: A Star Wars Story?
tt4572514,What is the main event that occurs during the movie 'Patriots Day'?
tt4572514,Who directed the film 'Patriots Day' and what is its runtime?
tt4572514,Name two main cast members featured in 'Patriots Day'.
tt4572514,What genre does the movie 'Patriots Day' fall under?
tt4572514,Can you provide a brief summary of the plot of 'Patriots Day'?
tt4501244,What is the main plot of the movie 'Why Him?' and who are the central characters involved?
tt4501244,Who directed the film 'Why Him?' and what is its runtime?
tt4501244,"What type of movie is 'Why Him?' in terms of genre, and who are the main actors featured in it?"
tt4501244,What is the IMDb rating for the movie and what year was it released?
tt4501244,Can you provide the link to the trailer for 'Why Him?' and summarize its relevance to the movie's theme?
tt0490215,"What is the main focus of the movie Silence, particularly regarding the two missionaries?"
tt0490215,Who directed the movie Silence and which notable actors star in it?
tt0490215,In what historical context does the story of Silence take place?
tt0490215,What challenges do the missionaries face while in Japan during the events of Silence?
tt0490215,"How long is the runtime of the movie Silence, and what is its IMDB rating?"
tt4385888,What is the central theme of the movie '20th Century Women'?
tt4385888,Who directed and wrote '20th Century Women'?
tt4385888,Can you tell me about the relationship dynamics in the film's setting?
tt4385888,What year is the movie set in and how does it reflect on the characters' lives?
tt4385888,What can you tell me about the cast of '20th Century Women' and their roles?
tt3908142,What is the premise of 'The Love Witch' and what does Elaine seek?
tt3908142,In what year was 'The Love Witch' released?
tt3908142,Who directed and wrote 'The Love Witch'?
tt3908142,Can you describe the visual style of 'The Love Witch' and its influences?
tt3908142,What genres does 'The Love Witch' fall under?
tt2361317,What is the main setting of the movie 'Live by Night' and what year does it take place?
tt2361317,Who is the director and writer of 'Live by Night'?
tt2361317,Can you describe Joe Coughlin's journey and the challenges he faces in the film?
tt2361317,What themes are explored in 'Live by Night' considering its summary about crime and ambition?
tt2361317,How long is the runtime of 'Live by Night' and what is its rating on movie platforms?
tt3470600,What is the main plot of the movie 'Sing'?
tt3470600,Who directed the movie 'Sing'?
tt3470600,What are the key genres associated with 'Sing'?
tt3470600,How long is the runtime of 'Sing'?
tt3470600,Can you provide the IMDB ID for 'Sing'?
tt4540710,Who directed the movie Miss Sloane and what is its release year?
tt4540710,Can you provide a brief summary of the plot of Miss Sloane?
tt4540710,What are the main genres associated with Miss Sloane?
tt4540710,What is the runtime of Miss Sloane?
tt4540710,Who are the lead actors in Miss Sloane?
tt4666726,What is the main focus of the film Christine?
tt4666726,Who directed the movie Christine released in 2016?
tt4666726,What type of genres does the film Christine belong to?
tt4666726,Can you provide the runtime of the movie Christine?
tt4666726,Who are the main cast members in Christine?
tt2671706,What is the main character's profession in the movie Fences?
tt2671706,In which decade is the movie Fences set?
tt2671706,Who directed the film Fences?
tt2671706,What themes are explored in the movie summary of Fences?
tt2671706,Can you provide the IMDb ID for the movie Fences?
tt1355644,What happens to the ship during its voyage in the movie Passengers?
tt1355644,Who is the main character that awakens early on the Starship Avalon?
tt1355644,How long is the runtime of the movie Passengers?
tt1355644,Which genres does the movie Passengers belong to?
tt1355644,Who directed the film Passengers?
tt3606888,What is the main premise of the movie 'A Street Cat Named Bob'?
tt3606888,Who directed 'A Street Cat Named Bob'?
tt3606888,What genres does 'A Street Cat Named Bob' fall under?
tt3606888,Can you provide the IMDb rating for 'A Street Cat Named Bob'?
tt3606888,How long is the runtime of 'A Street Cat Named Bob'?
tt3183660,What year was 'Fantastic Beasts and Where to Find Them' released?
tt3183660,Who directed the movie 'Fantastic Beasts and Where to Find Them'?
tt3183660,Can you summarize the main storyline of 'Fantastic Beasts and Where to Find Them'?
tt3183660,What are some of the genres associated with 'Fantastic Beasts and Where to Find Them'?
tt3183660,How long is the runtime for 'Fantastic Beasts and Where to Find Them'?
tt4682786,What is the main premise of the movie 'Collateral Beauty'?
tt4682786,Who directed the film and who are some of the notable cast members?
tt4682786,In what year was 'Collateral Beauty' released and what is its runtime?
tt4682786,"What themes does the protagonist explore while writing letters to Love, Time, and Death?"
tt4682786,"How does the movie balance its genres of Action, Drama, and Romance?"
tt5168192,"What is the main plot of the movie 'I, Daniel Blake'?"
tt5168192,"Who directed the film 'I, Daniel Blake'?"
tt5168192,"In which year was 'I, Daniel Blake' released?"
tt5168192,"Can you tell me about the main character's situation in 'I, Daniel Blake'?"
tt5168192,"What genres does the movie 'I, Daniel Blake' belong to?"
tt1619029,What is the main focus of the movie 'Jackie' and who is the central character?
tt1619029,In which year was the film 'Jackie' released?
tt1619029,Who directed the movie 'Jackie' and what is his notable style?
tt1619029,"What are some themes explored in 'Jackie', especially regarding Jacqueline Kennedy?"
tt1619029,Could you provide the runtime of 'Jackie' and the IMDb rating it received?
tt5225338,What is the main premise of 'The Eyes of My Mother'?
tt5225338,Who directed the movie 'The Eyes of My Mother'?
tt5225338,How long is the runtime of 'The Eyes of My Mother'?
tt5225338,What genres does 'The Eyes of My Mother' belong to?
tt5225338,Can you provide the IMDb ID for 'The Eyes of My Mother'?
tt3521164,What is the main storyline of Moana and why does she set off on her journey?
tt3521164,Who directed the movie Moana and who are the main cast members?
tt3521164,In what year was Moana released and what is its runtime?
tt3521164,Can you provide a link to the trailer for Moana?
tt3521164,What genres does Moana fall under?
tt1211837,What is the main storyline of Doctor Strange and how does it develop through the film?
tt1211837,Who directed Doctor Strange and what is notable about their direction?
tt1211837,"Can you provide details on the cast of Doctor Strange, specifically mentioning the lead actor?"
tt1211837,What are the primary genres that classify Doctor Strange and how do they enhance the movie's appeal?
tt1211837,How long is the runtime of Doctor Strange and does this impact its pacing?
tt4975722,What are the three time periods depicted in the life of Chiron in the movie 'Moonlight'?
tt4975722,How does Chiron's relationship with his mother Paula affect his childhood experience?
tt4975722,Who are the key figures in Chiron's life during his formative years?
tt4975722,What themes are explored in the film regarding Chiron's identity and struggles?
tt4975722,Can you provide a brief summary of the movie 'Moonlight'?
tt3640424,What is the main plot of the movie Allied set during World War II?
tt3640424,Who are the lead actors in the film Allied and what roles do they play?
tt3640424,What themes are explored in Allied through the relationship between Max and Marianne?
tt3640424,Who directed the movie Allied and who wrote the screenplay?
tt3640424,What is the runtime and IMDb rating of the movie Allied?
tt4550098,What is the main plot of the movie 'Nocturnal Animals' and who does it center around?
tt4550098,In which year was 'Nocturnal Animals' released and who directed it?
tt4550098,Can you explain the significance of the book manuscript in relation to Susan's character?
tt4550098,Who are the main cast members of 'Nocturnal Animals' and what role does each play?
tt4550098,What genre does 'Nocturnal Animals' fall under and what themes does it explore?
